Tempo   |   E[N]           |   E[W]           |     Erro_little               |  Ocupação
17500    | 193.063316        | 38.521093        | -0.00000000020091306396        | 0.994705
17600    | 192.234913        | 38.348062        | -0.00000000021807977646        | 0.994747
17700    | 191.440873        | 38.194953        | -0.00000000025156055017        | 0.994763
17800    | 190.715662        | 38.064011        | -0.00000000020057200345        | 0.994791
17900    | 190.161506        | 37.953849        | -0.00000000024326141101        | 0.994823
18000    | 189.700849        | 37.875361        | -0.00000000014216539057        | 0.994860
18100    | 189.298721        | 37.799599        | -0.00000000008228084880        | 0.994880
18200    | 188.833715        | 37.708316        | -0.00000000001480771061        | 0.994910
18300    | 188.276141        | 37.593189        | -0.00000000003396394277        | 0.994933
18400    | 187.478911        | 37.442874        | -0.00000000007278799785        | 0.994971
18500    | 186.568429        | 37.270975        | -0.00000000015668888409        | 0.994962
18600    | 185.687974        | 37.094119        | -0.00000000018596324480        | 0.994987
18700    | 184.786007        | 36.906677        | -0.00000000018582113626        | 0.994860
18800    | 183.963563        | 36.737216        | -0.00000000020304469217        | 0.994917
18900    | 183.111009        | 36.564164        | -0.00000000022427570912        | 0.994914
19000    | 182.245813        | 36.393997        | -0.00000000030067326406        | 0.994864
19100    | 181.419512        | 36.232683        | -0.00000000035049652070        | 0.994892
19200    | 180.647703        | 36.072051        | -0.00000000028623503567        | 0.994918
19300    | 179.904451        | 35.929137        | -0.00000000034808067539        | 0.994943
19400    | 179.193486        | 35.781889        | -0.00000000031505464904        | 0.994964
19500    | 178.580784        | 35.658372        | -0.00000000022586732484        | 0.994990
19600    | 178.239821        | 35.578985        | -0.00000000023288748707        | 0.995026
19700    | 177.978827        | 35.540921        | -0.00000000024107293939        | 0.995047
19800    | 177.738260        | 35.483853        | -0.00000000015876366888        | 0.995090
19900    | 177.580342        | 35.448734        | -0.00000000021668711270        | 0.995098
20000    | 177.155526        | 35.369562        | -0.00000000016353851606        | 0.995117
20100    | 176.756882        | 35.286071        | -0.00000000014051693142        | 0.995139
20200    | 176.498218        | 35.232318        | -0.00000000022933477339        | 0.995165
20300    | 176.355735        | 35.210786        | -0.00000000018741275198        | 0.995215
20400    | 176.224052        | 35.188922        | -0.00000000020187940208        | 0.995211
20500    | 176.114430        | 35.171758        | -0.00000000024115820452        | 0.995234
20600    | 176.038242        | 35.149975        | -0.00000000018877699404        | 0.995265
20700    | 175.844170        | 35.124038        | -0.00000000023490542844        | 0.995280
20800    | 175.610303        | 35.068446        | -0.00000000034074787436        | 0.995306
20900    | 175.362414        | 35.007493        | -0.00000000034771119317        | 0.995328
21000    | 175.168615        | 34.964128        | -0.00000000034290792428        | 0.995347
21100    | 175.033058        | 34.948640        | -0.00000000031397462408        | 0.995369
21200    | 174.767974        | 34.903873        | -0.00000000022188828552        | 0.995396
21300    | 174.628957        | 34.861960        | -0.00000000021020696295        | 0.995434
21400    | 174.599306        | 34.856988        | -0.00000000031545255297        | 0.995434
21500    | 174.582029        | 34.851566        | -0.00000000027586111173        | 0.995463
21600    | 174.450021        | 34.822616        | -0.00000000019423396225        | 0.995482
21700    | 174.501028        | 34.821576        | -0.00000000006687628229        | 0.995497
21800    | 174.489545        | 34.824107        | -0.00000000011758061191        | 0.995535
21900    | 174.529246        | 34.832050        | -0.00000000004826006261        | 0.995545
22000    | 174.526516        | 34.818889        | -0.00000000013696421775        | 0.995561
22100    | 174.661920        | 34.850698        | 0.00000000000503064257        | 0.995598
22200    | 174.560692        | 34.832745        | -0.00000000002216893336        | 0.995601
22300    | 174.503446        | 34.827286        | 0.00000000001148237061        | 0.995625
22400    | 174.508771        | 34.825573        | 0.00000000011237943909        | 0.995649
22500    | 174.605175        | 34.850714        | 0.00000000017118395590        | 0.995664
22600    | 174.799056        | 34.882945        | 0.00000000013648104868        | 0.995679
22700    | 174.969160        | 34.920299        | 0.00000000027492319532        | 0.995698
22800    | 175.124131        | 34.957365        | 0.00000000030519231586        | 0.995714
22900    | 175.256399        | 34.984671        | 0.00000000022930635168        | 0.995741
23000    | 175.283932        | 34.996228        | 0.00000000038983216655        | 0.995752
23100    | 175.145612        | 34.962527        | 0.00000000017877255232        | 0.995772
23200    | 174.930697        | 34.926223        | 0.00000000018994228412        | 0.995796
23300    | 174.561004        | 34.856251        | 0.00000000010967937669        | 0.995819
23400    | 174.198070        | 34.771557        | 0.00000000000682121026        | 0.995829
23500    | 173.888850        | 34.710712        | 0.00000000006897948879        | 0.995846
23600    | 173.530041        | 34.646991        | 0.00000000008569145393        | 0.995861
23700    | 173.051775        | 34.551457        | -0.00000000000216004992        | 0.995881
23800    | 172.557445        | 34.449538        | -0.00000000007170797289        | 0.995897
23900    | 172.131406        | 34.361297        | -0.00000000010822986951        | 0.995926
24000    | 171.525389        | 34.251987        | -0.00000000013093881535        | 0.995773
24100    | 170.879530        | 34.123517        | -0.00000000011453948900        | 0.995743
24200    | 170.259966        | 34.000010        | -0.00000000029206148611        | 0.995757
24300    | 169.602632        | 33.875638        | -0.00000000028151703191        | 0.995536
24400    | 168.966053        | 33.742044        | -0.00000000023078428057        | 0.995463
24500    | 168.329411        | 33.614569        | -0.00000000021663026928        | 0.995300
24600    | 167.730702        | 33.493857        | -0.00000000021597656996        | 0.995185
24700    | 167.297879        | 33.390901        | -0.00000000020548895918        | 0.995215
24800    | 167.209909        | 33.373083        | -0.00000000018516743694        | 0.995227
24900    | 167.069405        | 33.351999        | -0.00000000037130121200        | 0.995250
25000    | 166.987532        | 33.329514        | -0.00000000023834445528        | 0.995274
25100    | 166.917432        | 33.315793        | -0.00000000014165379980        | 0.995283
25200    | 166.710325        | 33.274723        | -0.00000000005769607014        | 0.995300
25300    | 166.445435        | 33.222380        | -0.00000000004399680620        | 0.995320
25400    | 166.057366        | 33.151956        | -0.00000000008907363735        | 0.995337
25500    | 165.566823        | 33.056326        | -0.00000000019142021301        | 0.995359
25600    | 165.089119        | 32.961429        | -0.00000000022140511646        | 0.995383
25700    | 164.667545        | 32.869305        | -0.00000000014657075553        | 0.995396
25800    | 164.297295        | 32.791842        | -0.00000000024010660127        | 0.995411
25900    | 163.919579        | 32.711924        | -0.00000000013767476048        | 0.995435
26000    | 163.598102        | 32.643786        | -0.00000000009080736163        | 0.995459
26100    | 163.186562        | 32.568183        | 0.00000000004564526535        | 0.995464
26200    | 162.648966        | 32.467584        | -0.00000000001378452907        | 0.995489
26300    | 162.136917        | 32.358238        | -0.00000000004467892722        | 0.995500
26400    | 161.691177        | 32.260029        | 0.00000000012104806046        | 0.995515
26500    | 161.338870        | 32.194637        | 0.00000000021114487936        | 0.995542
26600    | 160.814263        | 32.091672        | 0.00000000019861090550        | 0.995523
26700    | 160.271709        | 31.983188        | 0.00000000021745449885        | 0.995351
26800    | 159.795157        | 31.881706        | 0.00000000013926637621        | 0.995361
26900    | 159.289787        | 31.782577        | 0.00000000020028778636        | 0.995394
27000    | 158.781460        | 31.691266        | 0.00000000016041212803        | 0.995360
27100    | 158.252875        | 31.585074        | 0.00000000007250378076        | 0.995251
27200    | 157.738561        | 31.483357        | 0.00000000011189627003        | 0.995245
27300    | 157.239832        | 31.379002        | 0.00000000015279510990        | 0.995256
27400    | 156.717713        | 31.283032        | 0.00000000019201706891        | 0.994982
27500    | 156.201484        | 31.177036        | 0.00000000007466383067        | 0.994924
27600    | 155.672924        | 31.073339        | 0.00000000013150724953        | 0.994760
27700    | 155.172894        | 30.980447        | 0.00000000014927081793        | 0.994660
27800    | 154.646400        | 30.877965        | 0.00000000017240608940        | 0.994512
27900    | 154.160755        | 30.779198        | 0.00000000014480860955        | 0.994509
28000    | 153.695015        | 30.689243        | 0.00000000016851231521        | 0.994542
28100    | 153.286367        | 30.606734        | 0.00000000008699885257        | 0.994551
28200    | 152.944765        | 30.541084        | 0.00000000011851852832        | 0.994571
