Tempo   |   E[N]           |   E[W]          |         Erro_little            |  Ocupação
7300    | 15.570226        | 3.106131        | 0.00000000002028954782        | 0.948966
7400    | 15.419474        | 3.078653        | 0.00000000005992895069        | 0.948226
7500    | 15.307117        | 3.057673        | 0.00000000013046808078        | 0.947682
7600    | 15.240452        | 3.045045        | 0.00000000015602097392        | 0.948337
7700    | 15.112800        | 3.022011        | 0.00000000014493295453        | 0.947638
7800    | 15.009216        | 2.999690        | 0.00000000012639489455        | 0.947527
7900    | 14.929145        | 2.985149        | 0.00000000013496759266        | 0.947082
8000    | 15.266619        | 3.049283        | 0.00000000003640643342        | 0.947716
8100    | 15.325277        | 3.061276        | 0.00000000004659206354        | 0.948065
8200    | 15.344215        | 3.063836        | 0.00000000004338218673        | 0.948654
8300    | 15.244204        | 3.044439        | 0.00000000004431477407        | 0.948325
8400    | 15.128410        | 3.021797        | 0.00000000005323208541        | 0.947469
8500    | 15.098377        | 3.015418        | 0.00000000005925038238        | 0.947749
8600    | 15.007301        | 2.999228        | 0.00000000000757793828        | 0.947424
8700    | 14.997510        | 2.998399        | 0.00000000003615063804        | 0.947187
8800    | 15.147773        | 3.024537        | -0.00000000000604316597        | 0.947761
8900    | 15.442898        | 3.083591        | -0.00000000002691180612        | 0.948338
9000    | 15.521579        | 3.097913        | -0.00000000007184297601        | 0.948860
9100    | 15.517647        | 3.097403        | -0.00000000011192291538        | 0.949144
9200    | 15.467821        | 3.087055        | -0.00000000013916512387        | 0.949272
9300    | 15.523461        | 3.097631        | -0.00000000012738787802        | 0.949816
9400    | 15.589838        | 3.110819        | -0.00000000010966161312        | 0.949885
9500    | 15.535294        | 3.101443        | -0.00000000010509815240        | 0.949691
9600    | 15.557831        | 3.105743        | -0.00000000011602452332        | 0.949849
9700    | 15.470224        | 3.090413        | -0.00000000013537082566        | 0.949788
9800    | 15.391456        | 3.075655        | -0.00000000017322143719        | 0.948828
9900    | 15.372319        | 3.071423        | -0.00000000018680523795        | 0.949071
10000    | 15.352235        | 3.069158        | -0.00000000019525536743        | 0.949228
10100    | 15.448358        | 3.085700        | -0.00000000018494183962        | 0.949741
10200    | 15.387531        | 3.072446        | -0.00000000018200019269        | 0.949596
10300    | 15.334185        | 3.062971        | -0.00000000015430146050        | 0.949549
10400    | 15.318833        | 3.057416        | -0.00000000010687095653        | 0.949787
10500    | 15.449598        | 3.082639        | -0.00000000015197088032        | 0.950270
10600    | 15.633532        | 3.119996        | -0.00000000022697932422        | 0.950755
10700    | 15.749100        | 3.142712        | -0.00000000029038282889        | 0.951045
10800    | 15.691031        | 3.131248        | -0.00000000026366642203        | 0.951092
10900    | 15.628361        | 3.119376        | -0.00000000020030910264        | 0.951066
11000    | 15.569072        | 3.108897        | -0.00000000015664980424        | 0.951057
11100    | 15.524864        | 3.100559        | -0.00000000021975843367        | 0.950939
11200    | 15.473851        | 3.090466        | -0.00000000013209877636        | 0.950415
11300    | 15.579504        | 3.111440        | -0.00000000018238033306        | 0.950836
11400    | 15.698534        | 3.135306        | -0.00000000019888979352        | 0.951303
11500    | 15.812433        | 3.158861        | -0.00000000017593926316        | 0.951688
11600    | 16.186714        | 3.230270        | -0.00000000009301714954        | 0.952107
11700    | 16.835260        | 3.359185        | 0.00000000003982236763        | 0.952518
11800    | 16.907659        | 3.373242        | -0.00000000002510347485        | 0.952842
11900    | 16.804365        | 3.354277        | 0.00000000003292299766        | 0.952192
