Tempo   |   E[N]          |     E[W]        |       Erro_little             |  Ocupação
5700    | 3.509323        | 0.706650        | 0.00000000008034550802        | 0.782954
5800    | 3.532562        | 0.710506        | 0.00000000009218359409        | 0.783648
5900    | 3.535306        | 0.710869        | 0.00000000008674794216        | 0.784007
6000    | 3.512484        | 0.706216        | 0.00000000006341460690        | 0.783162
6100    | 3.520041        | 0.707394        | 0.00000000008137535090        | 0.784203
6200    | 3.518265        | 0.706960        | 0.00000000008797051976        | 0.784593
6300    | 3.551511        | 0.713291        | 0.00000000008486100711        | 0.786422
6400    | 3.555956        | 0.714047        | 0.00000000012072831623        | 0.786740
6500    | 3.539755        | 0.711102        | 0.00000000011430945079        | 0.786304
6600    | 3.540951        | 0.712074        | 0.00000000016186785246        | 0.786308
6700    | 3.520258        | 0.708110        | 0.00000000016675372194        | 0.785808
6800    | 3.514432        | 0.707192        | 0.00000000017741141889        | 0.786043
6900    | 3.513292        | 0.706632        | 0.00000000017536594399        | 0.786424
7000    | 3.509982        | 0.705848        | 0.00000000020719026494        | 0.786333
7100    | 3.538092        | 0.711507        | 0.00000000022883472894        | 0.786595
7200    | 3.536759        | 0.711065        | 0.00000000020734391981        | 0.786988
7300    | 3.567566        | 0.716911        | 0.00000000022556001511        | 0.787933
7400    | 3.554606        | 0.714960        | 0.00000000030471314361        | 0.786733
7500    | 3.572082        | 0.718266        | 0.00000000025492763456        | 0.787299
7600    | 3.595555        | 0.722839        | 0.00000000024513857610        | 0.788204
7700    | 3.578799        | 0.720043        | 0.00000000028997515500        | 0.787328
7800    | 3.579208        | 0.719958        | 0.00000000030695845865        | 0.788208
7900    | 3.614400        | 0.726522        | 0.00000000028463054136        | 0.788913
8000    | 3.668482        | 0.736680        | 0.00000000033578295699        | 0.789926
8100    | 3.691503        | 0.741155        | 0.00000000033907721075        | 0.790705
8200    | 3.677812        | 0.738390        | 0.00000000037396352681        | 0.790038
8300    | 3.677379        | 0.738304        | 0.00000000033511460273        | 0.790027
8400    | 3.669545        | 0.736856        | 0.00000000034158809115        | 0.789426
8500    | 3.669347        | 0.736834        | 0.00000000028044144784        | 0.789489
8600    | 3.669309        | 0.736912        | 0.00000000018420376335        | 0.790059
8700    | 3.665027        | 0.736000        | 0.00000000009191314376        | 0.790539
8800    | 3.667251        | 0.736077        | 0.00000000010009326701        | 0.790810
8900    | 3.658760        | 0.734111        | 0.00000000009183542815        | 0.790729
9000    | 3.663245        | 0.734870        | 0.00000000011709788694        | 0.791437
9100    | 3.652542        | 0.732634        | 0.00000000010441647547        | 0.791144
9200    | 3.661033        | 0.734394        | 0.00000000009723066796        | 0.791318
9300    | 3.657007        | 0.733737        | 0.00000000015699086475        | 0.791378
9400    | 3.642757        | 0.731243        | 0.00000000014121903646        | 0.790573
9500    | 3.634508        | 0.729960        | 0.00000000015153611699        | 0.790169
9600    | 3.669084        | 0.736748        | 0.00000000016363488342        | 0.790795
9700    | 3.690192        | 0.741232        | 0.00000000019069057444        | 0.790966
9800    | 3.698059        | 0.742536        | 0.00000000016807932823        | 0.791223
9900    | 3.704821        | 0.743774        | 0.00000000020743540219        | 0.791860
10000    | 3.713657        | 0.745699        | 0.00000000022558399593        | 0.792328
10100    | 3.728892        | 0.748283        | 0.00000000020700685610        | 0.792623
10200    | 3.721928        | 0.746596        | 0.00000000019786527972        | 0.792723
10300    | 3.716312        | 0.745375        | 0.00000000022736212912        | 0.792670
10400    | 3.721708        | 0.746121        | 0.00000000023087221024        | 0.792899
10500    | 3.726458        | 0.746857        | 0.00000000024724844394        | 0.793511
10600    | 3.731682        | 0.747917        | 0.00000000034525271531        | 0.794176
10700    | 3.741441        | 0.749788        | 0.00000000034472957822        | 0.794321
10800    | 3.736131        | 0.748932        | 0.00000000031170888093        | 0.793808
10900    | 3.729061        | 0.747595        | 0.00000000026230484451        | 0.793766
11000    | 3.724920        | 0.747157        | 0.00000000026855673241        | 0.793712
11100    | 3.714015        | 0.745260        | 0.00000000030223246128        | 0.793338
11200    | 3.707055        | 0.743882        | 0.00000000034697311690        | 0.793194
11300    | 3.748549        | 0.752079        | 0.00000000027498270327        | 0.793694
11400    | 3.759640        | 0.754204        | 0.00000000033906966124        | 0.794119
11500    | 3.748974        | 0.752372        | 0.00000000036017366867        | 0.793851
11600    | 3.750051        | 0.752853        | 0.00000000043338177491        | 0.793912
11700    | 3.764024        | 0.755245        | 0.00000000049134651903        | 0.794481
11800    | 3.752072        | 0.752749        | 0.00000000050789505934        | 0.793780
11900    | 3.755291        | 0.753350        | 0.00000000047991877139        | 0.793766
12000    | 3.747915        | 0.751713        | 0.00000000047781822943        | 0.793596
12100    | 3.735131        | 0.749554        | 0.00000000044881298678        | 0.793235
12200    | 3.730803        | 0.748590        | 0.00000000049049653228        | 0.793368
12300    | 3.720850        | 0.746610        | 0.00000000047424508764        | 0.793247
12400    | 3.714594        | 0.745371        | 0.00000000044711923053        | 0.793559
12500    | 3.725950        | 0.747642        | 0.00000000042549475054        | 0.793910
12600    | 3.717986        | 0.746239        | 0.00000000037087888316        | 0.793799
12700    | 3.740080        | 0.750296        | 0.00000000039598413437        | 0.794666
12800    | 3.744694        | 0.751369        | 0.00000000036746294896        | 0.794654
12900    | 3.732626        | 0.749173        | 0.00000000038176084516        | 0.794005
13000    | 3.741059        | 0.750764        | 0.00000000038865843877        | 0.794112
13100    | 3.739907        | 0.750514        | 0.00000000033092240059        | 0.794283
13200    | 3.738746        | 0.749931        | 0.00000000034871439070        | 0.794635
13300    | 3.737402        | 0.749566        | 0.00000000036072478338        | 0.794691
13400    | 3.730504        | 0.747831        | 0.00000000027945912251        | 0.794791
13500    | 3.726150        | 0.747001        | 0.00000000025253976688        | 0.794069
13600    | 3.748802        | 0.751219        | 0.00000000029609781294        | 0.794602
13700    | 3.743573        | 0.750226        | 0.00000000032122038363        | 0.794638
13800    | 3.738526        | 0.749204        | 0.00000000027881652542        | 0.794350
13900    | 3.741159        | 0.749872        | 0.00000000028450886091        | 0.794902
14000    | 3.741978        | 0.750067        | 0.00000000026477486870        | 0.794761
14100    | 3.740163        | 0.749691        | 0.00000000027595126184        | 0.794717
14200    | 3.741021        | 0.749778        | 0.00000000033192026905        | 0.794658
14300    | 3.737856        | 0.749300        | 0.00000000027609070585        | 0.794933
14400    | 3.736104        | 0.748791        | 0.00000000027107072142        | 0.795175
14500    | 3.768157        | 0.754964        | 0.00000000023413004868        | 0.795964
14600    | 3.766905        | 0.754777        | 0.00000000025512481017        | 0.796013
14700    | 3.766888        | 0.754887        | 0.00000000026469182401        | 0.796157
14800    | 3.766919        | 0.754986        | 0.00000000033539393485        | 0.796222
14900    | 3.758771        | 0.753910        | 0.00000000023062884935        | 0.795807
15000    | 3.757237        | 0.753850        | 0.00000000001083666490        | 0.795755
15100    | 3.749654        | 0.752432        | 0.00000000000414157597        | 0.795646
15200    | 3.778054        | 0.757664        | 0.00000000007860556650        | 0.796356
15300    | 3.777769        | 0.757564        | -0.00000000008894796011        | 0.796434
15400    | 3.778382        | 0.757763        | -0.00000000002689626299        | 0.796450
15500    | 3.777686        | 0.757659        | 0.00000000001327649102        | 0.796250
15600    | 3.776713        | 0.757693        | 0.00000000008677814023        | 0.796351
15700    | 3.768908        | 0.756074        | 0.00000000004622213723        | 0.796233
15800    | 3.767603        | 0.756076        | -0.00000000000910649334        | 0.795669
15900    | 3.762464        | 0.755038        | 0.00000000008219513958        | 0.795288
16000    | 3.782034        | 0.758759        | 0.00000000010627854152        | 0.795771
16100    | 3.798163        | 0.761942        | 0.00000000017488410720        | 0.796186
16200    | 3.798122        | 0.761684        | 0.00000000020376456078        | 0.796195
16300    | 3.790045        | 0.760351        | 0.00000000026387780849        | 0.795761
16400    | 3.777041        | 0.758219        | 0.00000000024906521290        | 0.794867
16500    | 3.771854        | 0.757410        | 0.00000000028286706311        | 0.794729
16600    | 3.764199        | 0.755763        | 0.00000000020976287374        | 0.794377
16700    | 3.763622        | 0.755357        | 0.00000000030927926886        | 0.794324
16800    | 3.769885        | 0.756201        | 0.00000000035694647238        | 0.794845
16900    | 3.769604        | 0.756302        | 0.00000000037246339346        | 0.795030
17000    | 3.776744        | 0.757720        | 0.00000000044727332948        | 0.795497
17100    | 3.775866        | 0.757485        | 0.00000000032590019572        | 0.795458
17200    | 3.778867        | 0.757844        | 0.00000000032629765556        | 0.795428
17300    | 3.773071        | 0.756933        | 0.00000000035676483989        | 0.795287
17400    | 3.781018        | 0.758418        | 0.00000000031925218025        | 0.795502
17500    | 3.780964        | 0.758551        | 0.00000000027168400862        | 0.795580
17600    | 3.780313        | 0.758303        | 0.00000000019530599360        | 0.795498
17700    | 3.776475        | 0.757615        | 0.00000000019805090901        | 0.795113
17800    | 3.771776        | 0.757018        | 0.00000000024573187929        | 0.794879
17900    | 3.775572        | 0.757985        | 0.00000000028404567587        | 0.795091
18000    | 3.767868        | 0.756811        | 0.00000000033062752536        | 0.794854
18100    | 3.774367        | 0.758258        | 0.00000000033832492363        | 0.795069
18200    | 3.765528        | 0.756915        | 0.00000000037585357049        | 0.794260
18300    | 3.765920        | 0.756848        | 0.00000000045795056636        | 0.794448
18400    | 3.763400        | 0.756314        | 0.00000000035149927413        | 0.794298
18500    | 3.772269        | 0.757895        | 0.00000000029400393231        | 0.794458
18600    | 3.770739        | 0.757676        | 0.00000000030257885086        | 0.794729
18700    | 3.767961        | 0.757074        | 0.00000000033419267353        | 0.794815
18800    | 3.763725        | 0.756026        | 0.00000000038050185225        | 0.794830
18900    | 3.774867        | 0.758086        | 0.00000000034912917002        | 0.795143
19000    | 3.768639        | 0.757075        | 0.00000000044352654882        | 0.794748
19100    | 3.769336        | 0.757030        | 0.00000000031173419401        | 0.794842
19200    | 3.770019        | 0.757167        | 0.00000000029387203782        | 0.794971
19300    | 3.766438        | 0.756636        | 0.00000000028858204715        | 0.794833
19400    | 3.759772        | 0.755483        | 0.00000000028641755634        | 0.794553
19500    | 3.768791        | 0.757043        | 0.00000000033425218149        | 0.794808
19600    | 3.774244        | 0.758144        | 0.00000000032641445102        | 0.794950
19700    | 3.776072        | 0.758611        | 0.00000000022372415032        | 0.794833
19800    | 3.769995        | 0.757796        | 0.00000000024390933717        | 0.794468
19900    | 3.777485        | 0.759144        | 0.00000000032321034737        | 0.794788
20000    | 3.786491        | 0.760576        | 0.00000000031299407510        | 0.795180
20100    | 3.783093        | 0.759999        | 0.00000000035824188060        | 0.795085
20200    | 3.788321        | 0.760760        | 0.00000000038016212400        | 0.795495
20300    | 3.791246        | 0.761325        | 0.00000000042182302096        | 0.795667
20400    | 3.786667        | 0.760667        | 0.00000000042537706690        | 0.795442
20500    | 3.791982        | 0.761800        | 0.00000000039426284459        | 0.795726
20600    | 3.794236        | 0.762289        | 0.00000000037914471562        | 0.795852
20700    | 3.804476        | 0.764151        | 0.00000000042459236127        | 0.796170
20800    | 3.804183        | 0.764062        | 0.00000000041142067531        | 0.796334
20900    | 3.818718        | 0.766619        | 0.00000000050017012754        | 0.796544
21000    | 3.862359        | 0.775063        | 0.00000000039317882283        | 0.796947
21100    | 3.862950        | 0.775110        | 0.00000000035361846784        | 0.797019
21200    | 3.863404        | 0.775409        | 0.00000000035738434434        | 0.797003
21300    | 3.869181        | 0.776644        | 0.00000000034384051162        | 0.797173
21400    | 3.864233        | 0.775645        | 0.00000000035987390845        | 0.797043
21500    | 3.862181        | 0.775148        | 0.00000000028569235866        | 0.797084
21600    | 3.869517        | 0.776470        | 0.00000000021382495774        | 0.797316
21700    | 3.862969        | 0.775280        | 0.00000000028252822304        | 0.797083
21800    | 3.868883        | 0.776205        | 0.00000000012525092075        | 0.797163
21900    | 3.869117        | 0.776262        | 0.00000000007088907239        | 0.797361
22000    | 3.865030        | 0.775353        | -0.00000000010860201627        | 0.797349
22100    | 3.864363        | 0.775174        | -0.00000000031193492234        | 0.797392
22200    | 3.866340        | 0.775469        | -0.00000000044309134140        | 0.797458
22300    | 3.866338        | 0.775444        | -0.00000000057883298155        | 0.797474
22400    | 3.867206        | 0.775734        | -0.00000000065581451381        | 0.797549
22500    | 3.860764        | 0.774714        | -0.00000000079396045294        | 0.797150
22600    | 3.864284        | 0.775437        | -0.00000000103346131652        | 0.797213
22700    | 3.860926        | 0.774717        | -0.00000000107272946082        | 0.797216
22800    | 3.859390        | 0.774521        | -0.00000000101915631490        | 0.797315
22900    | 3.854758        | 0.773675        | -0.00000000094969276887        | 0.797168
23000    | 3.864337        | 0.775524        | -0.00000000087904927781        | 0.797463
23100    | 3.859089        | 0.774453        | -0.00000000077829387379        | 0.797350
23200    | 3.857080        | 0.773965        | -0.00000000068223782179        | 0.797346
23300    | 3.856420        | 0.773868        | -0.00000000078953732441        | 0.797295
23400    | 3.858111        | 0.774143        | -0.00000000084503204434        | 0.797396
23500    | 3.859999        | 0.774306        | -0.00000000069825656368        | 0.797555
23600    | 3.853784        | 0.773181        | -0.00000000064913052711        | 0.797250
23700    | 3.848243        | 0.772268        | -0.00000000047891113297        | 0.797071
23800    | 3.857879        | 0.773917        | -0.00000000037366509886        | 0.797353
23900    | 3.855289        | 0.773472        | -0.00000000024746160676        | 0.797349
24000    | 3.848700        | 0.772179        | -0.00000000019747181668        | 0.797063
24100    | 3.842317        | 0.771042        | -0.00000000021081003609        | 0.796780
24200    | 3.835817        | 0.770040        | -0.00000000030602320678        | 0.796471
24300    | 3.844938        | 0.771693        | -0.00000000022976553993        | 0.796577
24400    | 3.840678        | 0.770941        | -0.00000000031588065497        | 0.796398
24500    | 3.843916        | 0.771415        | -0.00000000039491565573        | 0.796581
24600    | 3.845958        | 0.771638        | -0.00000000036264635739        | 0.796839
24700    | 3.842607        | 0.770956        | -0.00000000025686874849        | 0.796920
24800    | 3.846276        | 0.771489        | -0.00000000018089751919        | 0.796999
24900    | 3.841744        | 0.770751        | -0.00000000014125456360        | 0.796820
25000    | 3.851545        | 0.772838        | -0.00000000014409229365        | 0.796895
25100    | 3.851709        | 0.772675        | -0.00000000019400303586        | 0.797102
25200    | 3.848643        | 0.772112        | -0.00000000020109203192        | 0.796899
25300    | 3.856436        | 0.773550        | -0.00000000025982105356        | 0.796998
25400    | 3.850439        | 0.772429        | -0.00000000017068568781        | 0.796912
25500    | 3.853759        | 0.773080        | -0.00000000013573364654        | 0.796972
25600    | 3.849515        | 0.772347        | -0.00000000002436983948        | 0.796740
25700    | 3.851717        | 0.772827        | 0.00000000000978284120        | 0.796896
25800    | 3.852763        | 0.772955        | -0.00000000014463674702        | 0.796804
25900    | 3.849456        | 0.772169        | -0.00000000026578828027        | 0.796779
26000    | 3.848231        | 0.771783        | -0.00000000017166357225        | 0.796891
26100    | 3.848365        | 0.771589        | -0.00000000020913804022        | 0.797032
26200    | 3.851187        | 0.772165        | -0.00000000029388314005        | 0.797113
26300    | 3.853543        | 0.772777        | -0.00000000033381208908        | 0.797333
26400    | 3.854607        | 0.772824        | -0.00000000029353142139        | 0.797200
26500    | 3.856471        | 0.773243        | -0.00000000028579894007        | 0.797042
26600    | 3.860030        | 0.773845        | -0.00000000020725909877        | 0.797205
26700    | 3.857031        | 0.773399        | -0.00000000022240609354        | 0.796991
26800    | 3.857743        | 0.773309        | -0.00000000006744915737        | 0.797146
26900    | 3.861382        | 0.773905        | -0.00000000010671996620        | 0.797253
27000    | 3.859694        | 0.773589        | -0.00000000018175638772        | 0.797172
27100    | 3.868808        | 0.775547        | -0.00000000017295143095        | 0.797274
27200    | 3.873588        | 0.776413        | -0.00000000020905233100        | 0.797480
27300    | 3.869635        | 0.775660        | -0.00000000018054580053        | 0.797397
27400    | 3.870985        | 0.775851        | -0.00000000006574074618        | 0.797506
27500    | 3.870256        | 0.775602        | -0.00000000002586952874        | 0.797610
27600    | 3.871614        | 0.775931        | -0.00000000004834799228        | 0.797562
27700    | 3.867171        | 0.775096        | 0.00000000002799005472        | 0.797365
27800    | 3.867211        | 0.775082        | 0.00000000010505418757        | 0.797519
27900    | 3.861606        | 0.774180        | 0.00000000001204902844        | 0.797172
28000    | 3.858255        | 0.773519        | 0.00000000000544053691        | 0.797152
28100    | 3.861016        | 0.774098        | 0.00000000007495870591        | 0.797357
28200    | 3.860883        | 0.774071        | 0.00000000001184252696        | 0.797376
28300    | 3.888797        | 0.779544        | 0.00000000002771560759        | 0.797833
28400    | 3.884915        | 0.778732        | -0.00000000001505906511        | 0.797744
28500    | 3.884192        | 0.778554        | -0.00000000009654410604        | 0.797656
28600    | 3.887411        | 0.779160        | -0.00000000000062527761        | 0.797620
28700    | 3.896366        | 0.780851        | -0.00000000006288258803        | 0.797845
28800    | 3.896107        | 0.780756        | -0.00000000009869838280        | 0.797926
28900    | 3.894077        | 0.780495        | -0.00000000012403278404        | 0.797847
29000    | 3.892972        | 0.780273        | -0.00000000014965628736        | 0.797694
29100    | 3.889007        | 0.779510        | -0.00000000020943557999        | 0.797483
29200    | 3.888609        | 0.779328        | -0.00000000023487123357        | 0.797644
29300    | 3.885048        | 0.778870        | -0.00000000026573765410        | 0.797499
29400    | 3.895000        | 0.780699        | -0.00000000002981748182        | 0.797622
29500    | 3.899110        | 0.781698        | -0.00000000012325696019        | 0.797553
29600    | 3.896197        | 0.781277        | -0.00000000014285106431        | 0.797388
29700    | 3.892048        | 0.780496        | -0.00000000005373035350        | 0.797147
29800    | 3.903125        | 0.782674        | -0.00000000005315481388        | 0.797270
29900    | 3.898148        | 0.781774        | 0.00000000003709121899        | 0.796939
30000    | 3.908230        | 0.783568        | 0.00000000009038281235        | 0.797328
30100    | 3.905105        | 0.782711        | 0.00000000028961810727        | 0.797369
30200    | 3.911869        | 0.783931        | 0.00000000046629899941        | 0.797575
30300    | 3.913492        | 0.784168        | 0.00000000061681726393        | 0.797781
30400    | 3.911382        | 0.783720        | 0.00000000062888050323        | 0.797701
30500    | 3.920667        | 0.785591        | 0.00000000060018789938        | 0.797928
30600    | 3.913259        | 0.784246        | 0.00000000054609117228        | 0.797587
30700    | 3.911600        | 0.783801        | 0.00000000083567330833        | 0.797674
30800    | 3.906583        | 0.782892        | 0.00000000083158857578        | 0.797472
30900    | 3.905466        | 0.782674        | 0.00000000084623108521        | 0.797562
31000    | 3.910520        | 0.783600        | 0.00000000082985884831        | 0.797760
31100    | 3.912024        | 0.783862        | 0.00000000062829119685        | 0.797807
31200    | 3.914561        | 0.784154        | 0.00000000083007023477        | 0.797908
31300    | 3.910022        | 0.783321        | 0.00000000082488149644        | 0.797764
31400    | 3.905684        | 0.782522        | 0.00000000074984241039        | 0.797606
31500    | 3.906883        | 0.782743        | 0.00000000057420068700        | 0.797870
31600    | 3.910891        | 0.783512        | 0.00000000066127681109        | 0.797920
31700    | 3.907624        | 0.783136        | 0.00000000076022166340        | 0.797780
31800    | 3.906145        | 0.782938        | 0.00000000057035753898        | 0.797700
31900    | 3.912520        | 0.784215        | 0.00000000055596061088        | 0.797968
32000    | 3.907919        | 0.783395        | 0.00000000043820591600        | 0.797872
32100    | 3.902595        | 0.782449        | 0.00000000032501068503        | 0.797714
32200    | 3.898260        | 0.781540        | 0.00000000047995651897        | 0.797620
32300    | 3.897799        | 0.781490        | 0.00000000035271741083        | 0.797626
32400    | 3.894296        | 0.780985        | 0.00000000048595172331        | 0.797381
32500    | 3.897130        | 0.781475        | 0.00000000056615867550        | 0.797521
32600    | 3.895855        | 0.781179        | 0.00000000034529046289        | 0.797554
32700    | 3.904626        | 0.782922        | 0.00000000024982371727        | 0.797811
32800    | 3.902845        | 0.782726        | 0.00000000042724357385        | 0.797814
32900    | 3.897849        | 0.781780        | 0.00000000034613556466        | 0.797765
33000    | 3.895976        | 0.781426        | 0.00000000039600633883        | 0.797752
33100    | 3.897214        | 0.781596        | 0.00000000033974245639        | 0.797946
33200    | 3.894935        | 0.781227        | 0.00000000012020695550        | 0.797916
33300    | 3.892548        | 0.780789        | 0.00000000009508083210        | 0.797913
33400    | 3.892425        | 0.780823        | 0.00000000006285993948        | 0.797906
33500    | 3.897632        | 0.781823        | 0.00000000034225600132        | 0.798119
33600    | 3.898195        | 0.782022        | 0.00000000048556847432        | 0.798218
33700    | 3.897045        | 0.781747        | 0.00000000043313530540        | 0.798227
33800    | 3.902493        | 0.782754        | 0.00000000050202908497        | 0.798448
33900    | 3.904970        | 0.783078        | 0.00000000028995206236        | 0.798600
34000    | 3.906659        | 0.783470        | 0.00000000025225999067        | 0.798487
34100    | 3.908011        | 0.783777        | 0.00000000032293812069        | 0.798437
34200    | 3.909384        | 0.783848        | 0.00000000044178083414        | 0.798604
34300    | 3.907151        | 0.783394        | 0.00000000042964964919        | 0.798466
34400    | 3.912125        | 0.784258        | 0.00000000054363891167        | 0.798625
34500    | 3.916035        | 0.784973        | 0.00000000059523808105        | 0.798879
34600    | 3.918575        | 0.785458        | 0.00000000072040373666        | 0.798967
34700    | 3.914988        | 0.784816        | 0.00000000055120308318        | 0.798986
34800    | 3.921746        | 0.786157        | 0.00000000060162541615        | 0.799037
34900    | 3.920144        | 0.785821        | 0.00000000068981043100        | 0.799031
35000    | 3.918922        | 0.785629        | 0.00000000072018790931        | 0.798949
35100    | 3.924162        | 0.786688        | 0.00000000064125726951        | 0.798991
35200    | 3.924458        | 0.786559        | 0.00000000060926597101        | 0.799147
35300    | 3.920527        | 0.785820        | 0.00000000071609074226        | 0.798906
35400    | 3.923072        | 0.786311        | 0.00000000062160498970        | 0.798941
35500    | 3.922590        | 0.786290        | 0.00000000073059158723        | 0.798885
35600    | 3.919078        | 0.785665        | 0.00000000076015282957        | 0.798789
35700    | 3.919485        | 0.785688        | 0.00000000091441654249        | 0.798902
35800    | 3.960848        | 0.793806        | 0.00000000089199314601        | 0.799340
35900    | 3.957851        | 0.793493        | 0.00000000090698870636        | 0.799190
36000    | 3.954657        | 0.792746        | 0.00000000112185061241        | 0.799052
